Setor;Mes;Valor;.pred
PRODUÇÃO AGROPECUÁRIA;2011-08-01;20248339,24;NA
PRODUÇÃO AGROPECUÁRIA;2011-09-01;20351956,82;NA
PRODUÇÃO AGROPECUÁRIA;2011-10-01;17399561,59;NA
PRODUÇÃO AGROPECUÁRIA;2011-11-01;15059778,35;NA
PRODUÇÃO AGROPECUÁRIA;2011-12-01;13665016,90;NA
PRODUÇÃO AGROPECUÁRIA;2012-01-01;15524211,61;NA
PRODUÇÃO AGROPECUÁRIA;2012-02-01;18246778,08;NA
PRODUÇÃO AGROPECUÁRIA;2012-03-01;16200558,44;NA
PRODUÇÃO AGROPECUÁRIA;2012-04-01;16929313,52;NA
PRODUÇÃO AGROPECUÁRIA;2012-05-01;21170390,64;NA
PRODUÇÃO AGROPECUÁRIA;2012-06-01;17443996,59;NA
PRODUÇÃO AGROPECUÁRIA;2012-07-01;18707591,10;NA
PRODUÇÃO AGROPECUÁRIA;2012-08-01;21626286,16;NA
PRODUÇÃO AGROPECUÁRIA;2012-09-01;19340003,14;NA
PRODUÇÃO AGROPECUÁRIA;2012-10-01;18782334,64;NA
PRODUÇÃO AGROPECUÁRIA;2012-11-01;23708367,88;NA
PRODUÇÃO AGROPECUÁRIA;2012-12-01;22214409,01;NA
PRODUÇÃO AGROPECUÁRIA;2013-01-01;23580591,93;NA
PRODUÇÃO AGROPECUÁRIA;2013-02-01;22514831,84;NA
PRODUÇÃO AGROPECUÁRIA;2013-03-01;20609491,96;NA
PRODUÇÃO AGROPECUÁRIA;2013-04-01;22785797,52;NA
PRODUÇÃO AGROPECUÁRIA;2013-05-01;27053634,95;NA
PRODUÇÃO AGROPECUÁRIA;2013-06-01;18325558,28;NA
PRODUÇÃO AGROPECUÁRIA;2013-07-01;20305825,98;NA
PRODUÇÃO AGROPECUÁRIA;2013-08-01;20110806,62;NA
PRODUÇÃO AGROPECUÁRIA;2013-09-01;19245805,53;NA
PRODUÇÃO AGROPECUÁRIA;2013-10-01;27523367,80;NA
PRODUÇÃO AGROPECUÁRIA;2013-11-01;22392465,55;NA
PRODUÇÃO AGROPECUÁRIA;2013-12-01;15149006,77;NA
PRODUÇÃO AGROPECUÁRIA;2014-01-01;25087117,54;NA
PRODUÇÃO AGROPECUÁRIA;2014-02-01;20471200,39;NA
PRODUÇÃO AGROPECUÁRIA;2014-03-01;16725198,27;NA
PRODUÇÃO AGROPECUÁRIA;2014-04-01;16597201,65;NA
PRODUÇÃO AGROPECUÁRIA;2014-05-01;18507419,90;NA
PRODUÇÃO AGROPECUÁRIA;2014-06-01;16170909,40;NA
PRODUÇÃO AGROPECUÁRIA;2014-07-01;16406396,53;NA
PRODUÇÃO AGROPECUÁRIA;2014-08-01;15482577,47;NA
PRODUÇÃO AGROPECUÁRIA;2014-09-01;18709061,76;NA
PRODUÇÃO AGROPECUÁRIA;2014-10-01;24423435,50;NA
PRODUÇÃO AGROPECUÁRIA;2014-11-01;17500213,23;NA
PRODUÇÃO AGROPECUÁRIA;2014-12-01;13962009,15;NA
PRODUÇÃO AGROPECUÁRIA;2015-01-01;21729125,89;NA
PRODUÇÃO AGROPECUÁRIA;2015-02-01;18918414,12;NA
PRODUÇÃO AGROPECUÁRIA;2015-03-01;17205898,66;NA
PRODUÇÃO AGROPECUÁRIA;2015-04-01;18054106,64;NA
PRODUÇÃO AGROPECUÁRIA;2015-05-01;16608186,02;NA
PRODUÇÃO AGROPECUÁRIA;2015-06-01;16160576,68;NA
PRODUÇÃO AGROPECUÁRIA;2015-07-01;18181772,19;NA
PRODUÇÃO AGROPECUÁRIA;2015-08-01;19368955,97;NA
PRODUÇÃO AGROPECUÁRIA;2015-09-01;14340552,54;NA
PRODUÇÃO AGROPECUÁRIA;2015-10-01;20623235,21;NA
PRODUÇÃO AGROPECUÁRIA;2015-11-01;21610330,52;NA
PRODUÇÃO AGROPECUÁRIA;2015-12-01;13935348,57;NA
PRODUÇÃO AGROPECUÁRIA;2016-01-01;18861020,51;NA
PRODUÇÃO AGROPECUÁRIA;2016-02-01;22232202,87;NA
PRODUÇÃO AGROPECUÁRIA;2016-03-01;20528109,46;NA
PRODUÇÃO AGROPECUÁRIA;2016-04-01;20623815,76;NA
PRODUÇÃO AGROPECUÁRIA;2016-05-01;19325981,85;NA
PRODUÇÃO AGROPECUÁRIA;2016-06-01;19446172,59;NA
PRODUÇÃO AGROPECUÁRIA;2016-07-01;19391635,74;NA
PRODUÇÃO AGROPECUÁRIA;2016-08-01;20254966,03;NA
PRODUÇÃO AGROPECUÁRIA;2016-09-01;15510264,16;NA
PRODUÇÃO AGROPECUÁRIA;2016-10-01;22749093,62;NA
PRODUÇÃO AGROPECUÁRIA;2016-11-01;15004477,08;NA
PRODUÇÃO AGROPECUÁRIA;2016-12-01;17217724,56;NA
PRODUÇÃO AGROPECUÁRIA;2017-01-01;16196450,96;NA
PRODUÇÃO AGROPECUÁRIA;2017-02-01;18138992,12;NA
PRODUÇÃO AGROPECUÁRIA;2017-03-01;19376413,88;NA
PRODUÇÃO AGROPECUÁRIA;2017-04-01;20637736,15;NA
PRODUÇÃO AGROPECUÁRIA;2017-05-01;20461472,79;NA
PRODUÇÃO AGROPECUÁRIA;2017-06-01;17675230,11;NA
PRODUÇÃO AGROPECUÁRIA;2017-07-01;15839738,71;NA
PRODUÇÃO AGROPECUÁRIA;2017-08-01;18712671,11;NA
PRODUÇÃO AGROPECUÁRIA;2017-09-01;18369975,92;NA
PRODUÇÃO AGROPECUÁRIA;2017-10-01;22306394,17;NA
PRODUÇÃO AGROPECUÁRIA;2017-11-01;17325629,03;NA
PRODUÇÃO AGROPECUÁRIA;2017-12-01;14381626,45;NA
PRODUÇÃO AGROPECUÁRIA;2018-01-01;15728405,16;NA
PRODUÇÃO AGROPECUÁRIA;2018-02-01;16561113,29;NA
PRODUÇÃO AGROPECUÁRIA;2018-03-01;15878493,17;NA
PRODUÇÃO AGROPECUÁRIA;2018-04-01;15375911,72;NA
PRODUÇÃO AGROPECUÁRIA;2018-05-01;12634394,72;NA
PRODUÇÃO AGROPECUÁRIA;2018-06-01;15763231,39;NA
PRODUÇÃO AGROPECUÁRIA;2018-07-01;21545751,44;NA
PRODUÇÃO AGROPECUÁRIA;2018-08-01;20825871,46;NA
PRODUÇÃO AGROPECUÁRIA;2018-09-01;18647046,28;NA
PRODUÇÃO AGROPECUÁRIA;2018-10-01;20821227,26;NA
PRODUÇÃO AGROPECUÁRIA;2018-11-01;22135611,55;NA
PRODUÇÃO AGROPECUÁRIA;2018-12-01;19857090,37;NA
PRODUÇÃO AGROPECUÁRIA;2019-01-01;24857756,28;NA
PRODUÇÃO AGROPECUÁRIA;2019-02-01;18225780,48;NA
PRODUÇÃO AGROPECUÁRIA;2019-03-01;14481600,61;NA
PRODUÇÃO AGROPECUÁRIA;2019-04-01;15757134,37;NA
PRODUÇÃO AGROPECUÁRIA;2019-05-01;14317825,03;NA
PRODUÇÃO AGROPECUÁRIA;2019-06-01;14448900,42;NA
PRODUÇÃO AGROPECUÁRIA;2019-07-01;22780781,84;NA
PRODUÇÃO AGROPECUÁRIA;2019-08-01;21623955,41;NA
PRODUÇÃO AGROPECUÁRIA;2019-09-01;23392648,92;NA
PRODUÇÃO AGROPECUÁRIA;2019-10-01;29649363,41;NA
PRODUÇÃO AGROPECUÁRIA;2019-11-01;22401513,96;NA
PRODUÇÃO AGROPECUÁRIA;2019-12-01;18376408,51;NA
PRODUÇÃO AGROPECUÁRIA;2020-01-01;27921090,00;NA
PRODUÇÃO AGROPECUÁRIA;2020-02-01;17984174,21;NA
PRODUÇÃO AGROPECUÁRIA;2020-03-01;18873206,87;NA
PRODUÇÃO AGROPECUÁRIA;2020-04-01;18761901,74;NA
PRODUÇÃO AGROPECUÁRIA;2020-05-01;14069330,87;NA
PRODUÇÃO AGROPECUÁRIA;2020-06-01;18170215,72;NA
PRODUÇÃO AGROPECUÁRIA;2020-07-01;21527774,13;NA
PRODUÇÃO AGROPECUÁRIA;2020-08-01;26085590,10;NA
PRODUÇÃO AGROPECUÁRIA;2020-09-01;21939932,35;NA
PRODUÇÃO AGROPECUÁRIA;2020-10-01;32298282,15;NA
PRODUÇÃO AGROPECUÁRIA;2020-11-01;25646938,88;NA
PRODUÇÃO AGROPECUÁRIA;2020-12-01;22636859,48;NA
PRODUÇÃO AGROPECUÁRIA;2021-01-01;27848386,54;NA
PRODUÇÃO AGROPECUÁRIA;2021-02-01;30044832,07;NA
PRODUÇÃO AGROPECUÁRIA;2021-03-01;34074460,61;NA
PRODUÇÃO AGROPECUÁRIA;2021-04-01;31377483,83;NA
PRODUÇÃO AGROPECUÁRIA;2021-05-01;23211595,43;NA
PRODUÇÃO AGROPECUÁRIA;2021-06-01;28137521,32;NA
PRODUÇÃO AGROPECUÁRIA;2021-07-01;33493050,72;NA
PRODUÇÃO AGROPECUÁRIA;2021-08-01;34225274,73;NA
PRODUÇÃO AGROPECUÁRIA;2021-09-01;31759926,72;NA
PRODUÇÃO AGROPECUÁRIA;2021-10-01;39341958,01;NA
PRODUÇÃO AGROPECUÁRIA;2021-11-01;35805259,91;NA
PRODUÇÃO AGROPECUÁRIA;2021-12-01;32846107,13;NA
PRODUÇÃO AGROPECUÁRIA;2022-01-01;34000380,39;NA
PRODUÇÃO AGROPECUÁRIA;2022-02-01;43377316,76;NA
PRODUÇÃO AGROPECUÁRIA;2022-03-01;40745557,62;NA
PRODUÇÃO AGROPECUÁRIA;2022-04-01;39755825,56;NA
PRODUÇÃO AGROPECUÁRIA;2022-05-01;55822363,04;NA
PRODUÇÃO AGROPECUÁRIA;2022-06-01;46615737,11;NA
PRODUÇÃO AGROPECUÁRIA;2022-07-01;41012008,07;NA
PRODUÇÃO AGROPECUÁRIA;2022-08-01;47144842,09;NA
PRODUÇÃO AGROPECUÁRIA;2022-09-01;42593635,16;NA
PRODUÇÃO AGROPECUÁRIA;2022-10-01;46776111,09;NA
PRODUÇÃO AGROPECUÁRIA;2022-11-01;45208613,88;NA
PRODUÇÃO AGROPECUÁRIA;2022-12-01;44396119,77;NA
PRODUÇÃO AGROPECUÁRIA;2023-01-01;43147391,68;NA
PRODUÇÃO AGROPECUÁRIA;2023-02-01;29272247,27;NA
PRODUÇÃO AGROPECUÁRIA;2023-03-01;31973001,49;NA
PRODUÇÃO AGROPECUÁRIA;2023-04-01;25167875,14;NA
PRODUÇÃO AGROPECUÁRIA;2023-05-01;31625552,06;NA
PRODUÇÃO AGROPECUÁRIA;2023-06-01;33174224,64;NA
PRODUÇÃO AGROPECUÁRIA;2023-07-01;34857323,73;NA
PRODUÇÃO AGROPECUÁRIA;2023-08-01;44446529,65;NA
PRODUÇÃO AGROPECUÁRIA;2023-09-01;36374050,08;NA
PRODUÇÃO AGROPECUÁRIA;2023-10-01;39687233,00;NA
PRODUÇÃO AGROPECUÁRIA;2023-11-01;34993905,48;NA
PRODUÇÃO AGROPECUÁRIA;2023-12-01;28207959,61;NA
PRODUÇÃO AGROPECUÁRIA;2024-01-01;41851884,18;NA
PRODUÇÃO AGROPECUÁRIA;2024-02-01;33098842,52;NA
PRODUÇÃO AGROPECUÁRIA;2024-03-01;NA;32999981,46
PRODUÇÃO AGROPECUÁRIA;2024-04-01;NA;34233241,18
PRODUÇÃO AGROPECUÁRIA;2024-05-01;NA;35300631,86
PRODUÇÃO AGROPECUÁRIA;2024-06-01;NA;35047192,87
PRODUÇÃO AGROPECUÁRIA;2024-07-01;NA;36971482,92
PRODUÇÃO AGROPECUÁRIA;2024-08-01;NA;38325248,44
PRODUÇÃO AGROPECUÁRIA;2024-09-01;NA;37452766,51
PRODUÇÃO AGROPECUÁRIA;2024-10-01;NA;39938779,69
PRODUÇÃO AGROPECUÁRIA;2024-11-01;NA;37552363,54
PRODUÇÃO AGROPECUÁRIA;2024-12-01;NA;34452728,04
PRODUÇÃO AGROPECUÁRIA;2025-01-01;NA;37166783,89
PRODUÇÃO AGROPECUÁRIA;2025-02-01;NA;36340549,06
PRODUÇÃO AGROPECUÁRIA;2025-03-01;NA;35992621,99
PRODUÇÃO AGROPECUÁRIA;2025-04-01;NA;36759331,39
PRODUÇÃO AGROPECUÁRIA;2025-05-01;NA;37558776,51
PRODUÇÃO AGROPECUÁRIA;2025-06-01;NA;37340232,05
PRODUÇÃO AGROPECUÁRIA;2025-07-01;NA;39231443,33
PRODUÇÃO AGROPECUÁRIA;2025-08-01;NA;40725698,09
PRODUÇÃO AGROPECUÁRIA;2025-09-01;NA;39955689,88
PRODUÇÃO AGROPECUÁRIA;2025-10-01;NA;42326957,55
PRODUÇÃO AGROPECUÁRIA;2025-11-01;NA;39836887,23
PRODUÇÃO AGROPECUÁRIA;2025-12-01;NA;36678167,93
PRODUÇÃO AGROPECUÁRIA;2026-01-01;NA;39353134,22
PRODUÇÃO AGROPECUÁRIA;2026-02-01;NA;38538759,56
PRODUÇÃO AGROPECUÁRIA;2026-03-01;NA;38126384,94
PRODUÇÃO AGROPECUÁRIA;2026-04-01;NA;38916659,93
PRODUÇÃO AGROPECUÁRIA;2026-05-01;NA;39598165,78
PRODUÇÃO AGROPECUÁRIA;2026-06-01;NA;39477468,67
PRODUÇÃO AGROPECUÁRIA;2026-07-01;NA;41463966,37
PRODUÇÃO AGROPECUÁRIA;2026-08-01;NA;43024250,64
PRODUÇÃO AGROPECUÁRIA;2026-09-01;NA;42299221,53
PRODUÇÃO AGROPECUÁRIA;2026-10-01;NA;44671908,60
PRODUÇÃO AGROPECUÁRIA;2026-11-01;NA;42167672,51
PRODUÇÃO AGROPECUÁRIA;2026-12-01;NA;38954964,54
PRODUÇÃO AGROPECUÁRIA;2027-01-01;NA;41648428,32
PRODUÇÃO AGROPECUÁRIA;2027-02-01;NA;40744520,06
PRODUÇÃO AGROPECUÁRIA;2027-03-01;NA;40337172,42
PRODUÇÃO AGROPECUÁRIA;2027-04-01;NA;41038745,31
PRODUÇÃO AGROPECUÁRIA;2027-05-01;NA;41682809,42
PRODUÇÃO AGROPECUÁRIA;2027-06-01;NA;41608416,79
PRODUÇÃO AGROPECUÁRIA;2027-07-01;NA;43667344,97
PRODUÇÃO AGROPECUÁRIA;2027-08-01;NA;45304741,16
PRODUÇÃO AGROPECUÁRIA;2027-09-01;NA;44622006,53
PRODUÇÃO AGROPECUÁRIA;2027-10-01;NA;46987517,73
PRODUÇÃO AGROPECUÁRIA;2027-11-01;NA;44474813,78
PRODUÇÃO AGROPECUÁRIA;2027-12-01;NA;41187301,97
